,product,started,closed,winner,price
51,Pacote 100 Lances,2022-02-13 21:00:00,2022-02-13 21:21:23,Eded,"R$ 3,47"
52,Apple Watch Series,2022-02-13 19:30:00,2022-02-13 20:46:33,quero.esse,"R$ 8,73"
53,PIX de 1.000,2022-02-13 19:00:00,2022-02-13 20:46:25,Eder_Venâncio,"R$ 13,60"
54,Pacote 50 Lances,2022-02-13 18:00:00,2022-02-13 18:04:06,email,"R$ 1,17"
55,Cama Box Colch,2022-02-13 11:00:00,2022-02-13 17:14:10,email,"R$ 37,64"
56,GoPro HERO 9,2022-02-13 17:00:00,2022-02-13 17:12:30,Cidão Osasco,"R$ 1,70"
57,Pacote 50 Lances,2022-02-13 15:00:00,2022-02-13 15:38:50,MTORRES2006,"R$ 4,23"
58,Whisky Royal Salute,2022-02-13 14:00:00,2022-02-13 15:07:07,dinosan,"R$ 5,45"
59,Perfume Dolce e,2022-02-13 13:00:00,2022-02-13 13:50:38,Luiscma96,"R$ 6,42"
60,Pacote 100 Lances,2022-02-13 12:00:00,2022-02-13 12:49:04,bittarello,"R$ 6,83"
61,Notebook Dell Core,2022-02-12 20:00:00,2022-02-13 12:20:59,Jocimas2,"R$ 83,05"
62,Pacote 50 Lances,2022-02-13 09:00:00,2022-02-13 09:01:20,email,"R$ 0,62"
63,Câmera Insta360 One,2022-02-13 08:00:00,2022-02-13 08:44:00,Zanatti Carlos,"R$ 3,14"
64,Bicicleta Aro 29,2022-02-13 07:00:00,2022-02-13 08:11:48,FamiliaFaustini,"R$ 8,19"
65,IPhone 13 Pro,2022-02-12 10:00:00,2022-02-13 06:56:29,henning_fabio,"R$ 131,32"
66,Pacote 50 Lances,2022-02-13 06:00:00,2022-02-13 06:39:29,Marisoares,"R$ 4,23"
67,Smart TV LED,2022-02-12 16:00:00,2022-02-13 04:41:53,EDU_VOGT,"R$ 71,19"
68,A Intel Core,2022-02-12 22:00:00,2022-02-13 02:46:07,p.caldana,"R$ 26,68"
69,Pacote 100 Lances,2022-02-12 23:00:00,2022-02-13 00:19:57,sergiosantana,"R$ 9,28"
70,Caixa de Som,2022-02-12 20:30:00,2022-02-13 00:08:55,icoelho,"R$ 18,25"
71,Pacote 100 Lances,2022-02-12 21:00:00,2022-02-12 21:12:59,JCristoSalvador,"R$ 2,20"
72,Patinete Elétrico Foston,2022-02-12 19:30:00,2022-02-12 19:40:30,vini458,"R$ 1,56"
73,Pipoqueira Classic Retr,2022-02-12 17:00:00,2022-02-12 19:28:05,Wilsoncarioca,"R$ 16,66"
74,5 Digital Edition,2022-02-12 19:00:00,2022-02-12 19:22:18,email,"R$ 3,91"
75,Refrigerador Brastemp Frost,2022-02-12 13:00:00,2022-02-12 18:44:12,floracarolina,"R$ 35,28"
76,Pacote 50 Lances,2022-02-12 18:00:00,2022-02-12 18:22:53,PATOLINODD,"R$ 3,30"
77,PIX de 1.000,2022-02-12 11:00:00,2022-02-12 15:44:56,henning_fabio,"R$ 28,81"
78,Pacote 50 Lances,2022-02-12 15:00:00,2022-02-12 15:00:15,email,"R$ 0,77"
79,Smart TV LED,2022-02-12 14:00:00,2022-02-12 14:22:39,muitorica,"R$ 4,38"
80,GoPro HERO 9,2022-02-12 08:00:00,2022-02-12 13:08:45,email,"R$ 32,95"
81,Pacote 100 Lances,2022-02-12 12:00:00,2022-02-12 12:07:30,Ecanus,"R$ 1,61"
82,Caixa de Som,2022-02-12 07:00:00,2022-02-12 11:56:21,carlosfransoni,"R$ 29,69"
83,Pacote 50 Lances,2022-02-12 09:00:00,2022-02-12 09:03:21,E_Jr,"R$ 0,76"
84,Pacote 50 Lances,2022-02-12 06:00:00,2022-02-12 06:25:06,Adriel ribeiro,"R$ 2,79"
85,Honda CG 160,2022-02-11 20:00:00,2022-02-12 04:09:20,email,"R$ 56,50"
86,MacBook Air Intel,2022-02-11 22:00:00,2022-02-12 01:58:09,email,"R$ 20,44"
87,Smart TV 75,2022-02-11 16:00:00,2022-02-12 01:13:02,@guiza1973,"R$ 61,41"
88,5 Digital Edition,2022-02-11 20:30:00,2022-02-11 23:50:11,MAEDA,"R$ 19,40"
89,Patinete Elétrico Foston,2022-02-11 14:00:00,2022-02-11 23:46:59,Mora_adv,"R$ 55,74"
90,MacBook Air Intel,2022-02-09 22:00:00,2022-02-11 23:26:54,email,"R$ 287,26"
91,Pacote 100 Lances,2022-02-11 23:00:00,2022-02-11 23:03:36,carlosmitio,"R$ 0,84"
92,Pacote 100 Lances,2022-02-11 21:00:00,2022-02-11 21:08:11,Elita2022,"R$ 1,32"
93,Monitor LG LED,2022-02-11 19:30:00,2022-02-11 20:59:16,231.765.432-27,"R$ 9,13"
94,iPad Air 10,2022-02-11 19:00:00,2022-02-11 19:32:09,cc_carvalho,"R$ 3,21"
95,Pacote 50 Lances,2022-02-11 18:00:00,2022-02-11 18:09:23,DiegoBombassaro,"R$ 1,12"
96,Refrigerador Brastemp Frost,2022-02-11 17:00:00,2022-02-11 17:39:01,baristasp,"R$ 5,11"
97,Lava E Seca,2022-02-11 11:00:00,2022-02-11 16:32:53,ricardomonti,"R$ 35,90"
98,Pacote 50 Lances,2022-02-11 15:00:00,2022-02-11 15:50:28,ezequielps3,"R$ 6,17"
99,IPhone 13 Pro,2022-02-11 10:00:00,2022-02-11 14:02:07,miguelclark1,"R$ 27,94"
100,PIX de 1.000,2022-02-11 13:00:00,2022-02-11 13:52:05,Mazzeto_Sjc,"R$ 6,22"
101,Pacote 100 Lances,2022-02-11 12:00:00,2022-02-11 12:16:31,email,"R$ 2,28"
102,Cadeira Escritório Executiva,2022-02-11 07:00:00,2022-02-11 09:16:12,regis94,"R$ 12,39"
103,Pacote 50 Lances,2022-02-11 09:00:00,2022-02-11 09:04:39,Rv Imports,"R$ 0,85"
104,Smart TV Led,2022-02-11 08:00:00,2022-02-11 08:23:46,pietrojovezzi,"R$ 4,28"
105,Pacote 50 Lances,2022-02-11 06:00:00,2022-02-11 06:05:13,nezialopes,"R$ 1,05"
106,A Intel Core,2022-02-10 22:00:00,2022-02-11 04:11:23,Cidão Osasco,"R$ 35,78"
107,Monitor LG LED,2022-02-10 20:30:00,2022-02-11 01:39:16,email,"R$ 29,17"
108,iPad Air 10,2022-02-10 11:00:00,2022-02-10 13:31:54,PIERO MARCON,"R$ 16,45"
109,Pacote 100 Lances,2022-02-10 12:00:00,2022-02-10 12:26:24,Eded,"R$ 3,40"
110,IPhone 13 Pro,2022-02-10 10:00:00,2022-02-10 11:14:14,marcelolatam,"R$ 9,81"
111,Mini Ar Condicionado,2022-02-10 07:00:00,2022-02-10 10:58:34,marcospaulosc,"R$ 20,51"
112,Pacote 50 Lances,2022-02-10 09:00:00,2022-02-10 09:13:27,fabiano0801,"R$ 1,80"
113,Pacote 50 Lances,2022-02-10 06:00:00,2022-02-10 06:02:50,SICAPISTRANO,"R$ 1,03"
114,f15 core i7,2022-02-09 20:00:00,2022-02-10 03:37:38,carlosfransoni,"R$ 47,13"
115,5 Digital Edition,2022-02-09 13:00:00,2022-02-10 02:57:54,cadumusic,"R$ 87,35"
116,Pacote 100 Lances,2022-02-09 23:00:00,2022-02-09 23:04:52,Leandro Miranda,"R$ 1,19"
117,Pacote 100 Lances,2022-02-09 21:00:00,2022-02-09 22:37:02,Eded,"R$ 10,73"
118,GoPro HERO 9,2022-02-09 20:30:00,2022-02-09 20:33:19,Lance.do.Cidão,"R$ 0,88"
119,PIX de 200,2022-02-09 19:30:00,2022-02-09 19:55:10,Nivaldodomato,"R$ 4,69"
120,Cervejeira Metalfrio VN50FL,2022-02-09 19:00:00,2022-02-09 19:31:01,Ataílde,"R$ 3,51"
121,Smart TV 75,2022-02-09 16:00:00,2022-02-09 19:01:52,walmarques,"R$ 21,56"
122,Patinete Elétrico Foston,2022-02-09 17:00:00,2022-02-09 18:59:32,tocompressa,"R$ 12,28"
123,Pacote 50 Lances,2022-02-09 18:00:00,2022-02-09 18:12:59,Ecanus,"R$ 1,99"
124,IPhone 13 Pro,2022-02-08 10:00:00,2022-02-09 17:49:01,Rômulo Riguetto,"R$ 235,44"
125,Fone Bose Quietcomfort,2022-02-09 14:00:00,2022-02-09 16:11:22,Denner Oliveira.,"R$ 12,77"
126,Pacote 50 Lances,2022-02-09 15:00:00,2022-02-09 15:26:12,Antônio10,"R$ 3,26"
127,Drone Multilaser Eagle,2022-02-09 08:00:00,2022-02-09 14:01:24,Pac_Man,"R$ 38,30"
128,Pacote 100 Lances,2022-02-09 12:00:00,2022-02-09 13:25:54,email,"R$ 10,07"
129,Chaise Hungria Trama,2022-02-09 11:00:00,2022-02-09 12:56:57,BrunãoYPE,"R$ 9,27"
130,Smart TV LED,2022-02-08 16:00:00,2022-02-09 12:54:10,M.Clarin13,"R$ 147,67"
131,Apple Watch Series,2022-02-09 07:00:00,2022-02-09 12:35:11,Pedrinhomistral,"R$ 37,36"
132,IPhone 13 Pro,2022-02-09 10:00:00,2022-02-09 10:24:23,Mandella,"R$ 5,30"
133,Pacote 50 Lances,2022-02-09 09:00:00,2022-02-09 09:18:31,email,"R$ 2,80"
134,Pacote 50 Lances,2022-02-09 06:00:00,2022-02-09 06:34:58,Jacksonigor,"R$ 4,89"
135,Câmera Insta360 One,2022-02-08 20:30:00,2022-02-09 01:03:13,marcobonazi,"R$ 24,72"
136,A Intel Core,2022-02-08 22:00:00,2022-02-08 23:32:01,claucap_pr,"R$ 10,26"
137,Pacote 100 Lances,2022-02-08 23:00:00,2022-02-08 23:17:58,Mvidal13,"R$ 2,86"
138,Pacote 100 Lances,2022-02-08 21:00:00,2022-02-08 21:47:27,Franciley,"R$ 6,34"
139,Patinete Elétrico Maj,2022-02-08 20:00:00,2022-02-08 20:56:08,Águia2000,"R$ 7,20"
140,Climatizador de Ar,2022-02-08 19:30:00,2022-02-08 20:24:42,Denisdj,"R$ 8,41"
141,Drone Multilaser Eagle,2022-02-08 19:00:00,2022-02-08 19:04:04,Parnamirim,"R$ 1,64"
142,Pacote 50 Lances,2022-02-08 18:00:00,2022-02-08 18:06:48,Carina Batista,"R$ 1,57"
143,Fone Bose Quietcomfort,2022-02-08 17:00:00,2022-02-08 17:53:02,email,"R$ 5,30"
144,Cafeteira Dolce Gusto,2022-02-08 14:00:00,2022-02-08 15:58:20,Jorginhodopt,"R$ 16,24"
145,Pacote 50 Lances,2022-02-08 15:00:00,2022-02-08 15:15:50,Eduardo S A,"R$ 2,97"
146,5 Digital Edition,2022-02-08 13:00:00,2022-02-08 14:16:26,VACINADO,"R$ 10,90"
147,Apple Watch Series,2022-02-08 11:00:00,2022-02-08 13:12:12,email,"R$ 12,85"
148,Pacote 100 Lances,2022-02-08 12:00:00,2022-02-08 12:11:11,DIAVEL,"R$ 2,07"
149,Pacote 50 Lances,2022-02-08 09:00:00,2022-02-08 09:30:41,Braga75,"R$ 4,31"
150,Apple Watch Series,2022-02-07 20:30:00,2022-02-08 08:34:21,Zamboni_Marcos,"R$ 66,86"
151,PIX de 1.000,2022-02-08 08:00:00,2022-02-08 08:22:10,maxsilva1,"R$ 3,98"
152,Refrigerador Brastemp Frost,2022-02-08 07:00:00,2022-02-08 07:24:59,OscarRody,"R$ 5,82"
153,Pacote 50 Lances,2022-02-08 06:00:00,2022-02-08 06:25:58,email,"R$ 3,27"
154,GoPro HERO 9,2022-02-07 20:00:00,2022-02-08 03:29:02,Gustavito,"R$ 41,52"
155,PIX de 1.000,2022-02-07 17:00:00,2022-02-08 02:42:06,email,"R$ 62,12"
156,MacBook Air Intel,2022-02-07 22:00:00,2022-02-08 02:09:43,João Pedro Queiroz,"R$ 23,91"
157,Patinete Elétrico Maj,2022-02-07 16:00:00,2022-02-08 01:32:40,Cabana,"R$ 61,94"
158,Pacote 100 Lances,2022-02-07 23:00:00,2022-02-07 23:23:16,sprospero,"R$ 2,93"
159,5 Digital Edition,2022-02-07 19:00:00,2022-02-07 22:05:27,m.piovezani,"R$ 20,87"
160,Pacote 100 Lances,2022-02-07 21:00:00,2022-02-07 21:54:29,Elita2022,"R$ 6,86"
161,Monitor LG LED,2022-02-07 19:30:00,2022-02-07 21:07:25,camilo.nahas,"R$ 9,18"
162,iPad Air 10,2022-02-07 13:00:00,2022-02-07 20:53:57,Carletto365,"R$ 52,78"
163,Pacote 50 Lances,2022-02-07 18:00:00,2022-02-07 18:03:10,email,"R$ 0,94"
164,Pacote 50 Lances,2022-02-07 15:00:00,2022-02-07 15:07:08,MRPaula,"R$ 1,54"
165,Pacote 100 Lances,2022-02-07 12:00:00,2022-02-07 14:03:00,MRPaula,"R$ 16,62"
166,Patinete Elétrico Foston,2022-02-07 14:00:00,2022-02-07 14:01:12,paronão,"R$ 1,12"
167,IPhone 13 Pro,2022-02-07 10:00:00,2022-02-07 12:34:10,henryquecedor,"R$ 21,50"
168,Caixa de Som,2022-02-07 11:00:00,2022-02-07 11:08:54,@marcelolino_1990,"R$ 1,81"
169,Smart TV LED,2022-02-07 07:00:00,2022-02-07 09:51:39,ruthhy,"R$ 22,82"
170,Pacote 50 Lances,2022-02-07 09:00:00,2022-02-07 09:16:38,Sakj,"R$ 2,22"
171,Hoverboard Smart Balance,2022-02-07 08:00:00,2022-02-07 08:23:58,911.,"R$ 3,33"
172,A Intel Core,2022-02-06 22:00:00,2022-02-07 07:45:32,Alcides Marin,"R$ 69,17"
173,Pacote 50 Lances,2022-02-07 06:00:00,2022-02-07 06:13:09,email,"R$ 2,67"
174,Smart TV 75,2022-02-06 16:00:00,2022-02-07 05:51:25,Beatrice1985,"R$ 96,29"
175,IPhone 13 Pro,2022-02-06 10:00:00,2022-02-07 03:37:59,baristasp,"R$ 133,35"
176,Cervejeira Metalfrio VN50FL,2022-02-06 17:00:00,2022-02-07 02:00:07,Marcelo Figueiró,"R$ 50,83"
177,Pacote 100 Lances,2022-02-06 23:00:00,2022-02-06 23:20:16,Davi231,"R$ 2,99"
178,Notebook Dell Core,2022-02-06 20:30:00,2022-02-06 23:13:18,maxsilva1,"R$ 21,33"
179,Pacote 100 Lances,2022-02-06 21:00:00,2022-02-06 21:52:31,neliomar151,"R$ 7,98"
180,Honda CG 160,2022-02-06 20:00:00,2022-02-06 21:36:57,email,"R$ 14,21"
181,Kit 2 Banquetas,2022-02-06 19:30:00,2022-02-06 20:25:32,Gabrielbaiano,"R$ 7,46"
182,GoPro HERO 9,2022-02-06 11:00:00,2022-02-06 20:02:14,F15 Roldan,"R$ 54,66"
183,Mini Ar Condicionado,2022-02-06 19:00:00,2022-02-06 19:12:44,BAR_BOSA,"R$ 2,41"
184,Pacote 50 Lances,2022-02-06 18:00:00,2022-02-06 18:04:09,Simão Barbosa,"R$ 1,25"
185,5 Digital Edition,2022-02-06 13:00:00,2022-02-06 16:44:21,cadinho90,"R$ 26,64"
186,Pacote 50 Lances,2022-02-06 15:00:00,2022-02-06 15:53:23,Eddye77,"R$ 7,31"
187,Cama Box Colch,2022-02-06 14:00:00,2022-02-06 14:45:53,Tunic0,"R$ 5,93"
188,Pacote 100 Lances,2022-02-06 12:00:00,2022-02-06 13:23:43,Vinnyjcm,"R$ 11,83"
189,Fone Bose Quietcomfort,2022-02-05 13:00:00,2022-02-06 10:53:34,email,"R$ 114,47"
190,Pacote 50 Lances,2022-02-06 09:00:00,2022-02-06 09:17:13,yolandatoledo,"R$ 2,03"
191,Bicicleta Aro 29,2022-02-06 08:00:00,2022-02-06 08:27:45,eunácio,"R$ 4,29"
192,PIX de 1.000,2022-02-06 07:00:00,2022-02-06 07:25:03,Pipo Zadi,"R$ 4,70"
193,Pacote 50 Lances,2022-02-06 06:00:00,2022-02-06 06:05:50,bertolafoto,"R$ 1,65"
194,IPhone 13 Pro,2022-02-05 10:00:00,2022-02-06 02:10:26,zucca,"R$ 110,25"
195,MacBook Air Intel,2022-02-05 22:00:00,2022-02-06 00:47:39,email,"R$ 19,10"
196,Pacote 100 Lances,2022-02-05 23:00:00,2022-02-05 23:12:17,Hfsz,"R$ 1,77"
197,Drone Multilaser Eagle,2022-02-05 19:30:00,2022-02-05 22:46:24,find.,"R$ 19,39"
198,Pacote 100 Lances,2022-02-05 21:00:00,2022-02-05 22:23:30,Tiagonobre1,"R$ 10,95"
199,Smart TV 75,2022-02-05 20:00:00,2022-02-05 22:15:30,m.piovezani,"R$ 17,62"
200,Hoverboard Smart Balance,2022-02-05 20:30:00,2022-02-05 21:46:47,estranho123,"R$ 7,63"
201,iPad Air 10,2022-02-05 19:00:00,2022-02-05 19:58:45,email,"R$ 7,96"
202,Pacote 50 Lances,2022-02-05 18:00:00,2022-02-05 18:09:17,email,"R$ 1,85"
203,Patinete Elétrico Foston,2022-02-05 17:00:00,2022-02-05 17:32:09,Gonçalves35,"R$ 4,39"
204,5 Digital Edition,2022-02-05 16:00:00,2022-02-05 17:10:33,Bahia_,"R$ 9,33"
205,PIX de 500,2022-02-05 08:00:00,2022-02-05 15:51:55,Carletto365,"R$ 49,91"
206,Pacote 50 Lances,2022-02-05 15:00:00,2022-02-05 15:18:16,MRPaula,"R$ 2,52"
207,Câmera Insta360 One,2022-02-05 11:00:00,2022-02-05 14:35:00,zucca,"R$ 18,95"
208,GoPro HERO 9,2022-02-05 14:00:00,2022-02-05 14:34:46,@cético,"R$ 3,21"
209,Caixa de Som,2022-02-05 07:00:00,2022-02-05 13:27:14,BASALTOMINAS,"R$ 38,23"
210,Pacote 100 Lances,2022-02-05 12:00:00,2022-02-05 12:27:46,MRPaula,"R$ 3,48"
211,Pacote 50 Lances,2022-02-05 09:00:00,2022-02-05 09:10:14,email,"R$ 1,30"
212,Pacote 50 Lances,2022-02-05 06:00:00,2022-02-05 06:06:20,Bacurau jp,"R$ 1,84"
213,IPhone 13 Pro,2022-02-03 10:00:00,2022-02-05 02:47:25,@caiomafra13,"R$ 327,47"
214,PIX de 1.000,2022-02-04 14:00:00,2022-02-05 02:34:09,VEZANI,"R$ 72,59"
215,5 Digital Edition,2022-02-04 20:00:00,2022-02-05 01:46:53,Kaião 2000,"R$ 34,71"
216,Pacote 100 Lances,2022-02-04 23:00:00,2022-02-04 23:41:44,Tigerous,"R$ 4,94"
217,A Intel Core,2022-02-04 22:00:00,2022-02-04 23:01:00,@mbellousa,"R$ 7,10"
218,Notebook Dell Core,2022-02-04 19:00:00,2022-02-04 22:25:30,cheiodelances,"R$ 32,99"
219,Smart TV LED,2022-02-04 16:00:00,2022-02-04 21:09:42,xandytimão,"R$ 34,88"
220,Pacote 100 Lances,2022-02-04 21:00:00,2022-02-04 21:03:26,jeffersonjbl,"R$ 0,86"
221,Patinete Elétrico Foston,2022-02-04 20:30:00,2022-02-04 20:32:58,Maccheri,"R$ 0,94"
222,Drone Multilaser Eagle,2022-02-04 19:30:00,2022-02-04 19:40:00,vieiraamparo,"R$ 1,22"
223,Refrigerador Brastemp Frost,2022-02-04 17:00:00,2022-02-04 18:40:52,Diego Steffen,"R$ 10,79"
224,Pacote 50 Lances,2022-02-04 18:00:00,2022-02-04 18:01:09,email,"R$ 0,53"
225,IPhone 13 Pro,2022-02-04 10:00:00,2022-02-04 15:57:04,Jocimas2,"R$ 45,90"
226,Pacote 50 Lances,2022-02-04 15:00:00,2022-02-04 15:27:27,MRPaula,"R$ 3,29"
227,Caixa de Som,2022-02-04 13:00:00,2022-02-04 15:17:27,papaichego,"R$ 14,17"
228,Pacote 100 Lances,2022-02-04 12:00:00,2022-02-04 12:29:19,email,"R$ 4,24"
229,Câmera Insta360 One,2022-02-04 11:00:00,2022-02-04 11:33:46,DomFidalgo,"R$ 4,45"
230,Smart TV LED,2022-02-04 08:00:00,2022-02-04 10:57:16,email,"R$ 21,75"
231,Pacote 50 Lances,2022-02-04 09:00:00,2022-02-04 09:15:12,westangel,"R$ 2,18"
232,Smart TV 75,2022-02-03 16:00:00,2022-02-04 08:17:30,Rômulo Riguetto,"R$ 103,94"
233,5 Digital Edition,2022-02-03 17:00:00,2022-02-04 07:54:39,milaschecin,"R$ 86,13"
234,Caixa de Som,2022-02-04 07:00:00,2022-02-04 07:41:32,Heliobrabo,"R$ 5,76"
235,Pacote 50 Lances,2022-02-04 06:00:00,2022-02-04 06:04:38,vencedorgo,"R$ 1,43"
236,Câmera Insta360 One,2022-02-03 14:00:00,2022-02-04 05:30:02,M.Clarin13,"R$ 71,39"
237,MacBook Air Intel,2022-02-03 22:00:00,2022-02-04 02:43:47,cirinojoão,"R$ 31,05"
238,Pacote 100 Lances,2022-02-03 23:00:00,2022-02-03 23:21:46,Jr_Araujo13,"R$ 2,67"
239,Pacote 100 Lances,2022-02-03 21:00:00,2022-02-03 23:16:41,TiagoxSilva83,"R$ 16,84"
240,Patinete Elétrico Maj,2022-02-03 20:00:00,2022-02-03 21:36:00,RobertDaikan,"R$ 10,46"
241,Whisky Royal Salute,2022-02-03 20:30:00,2022-02-03 21:07:52,nikopalmeiras,"R$ 4,54"
242,GoPro HERO 9,2022-02-03 19:00:00,2022-02-03 20:44:22,beijaminuk,"R$ 12,79"
243,Lava E Seca,2022-02-03 13:00:00,2022-02-03 20:24:20,Lima Lanches BH,"R$ 51,32"
244,Drone Multilaser Eagle,2022-02-03 19:30:00,2022-02-03 19:59:39,Aluisiopb,"R$ 3,52"
245,Pacote 50 Lances,2022-02-03 18:00:00,2022-02-03 18:19:58,email,"R$ 2,60"
246,Pacote 50 Lances,2022-02-03 15:00:00,2022-02-03 15:57:51,Rokeedu,"R$ 8,37"
247,Pacote 100 Lances,2022-02-03 12:00:00,2022-02-03 12:21:20,kevinsaride,"R$ 3,82"
248,Fritadeira Elétrica Sem,2022-02-03 11:00:00,2022-02-03 12:12:45,Rodolfo1122,"R$ 10,54"
249,Esteira Ergométrica El,2022-02-03 07:00:00,2022-02-03 10:38:59,lorenzohoff,"R$ 20,48"
250,Pacote 50 Lances,2022-02-03 09:00:00,2022-02-03 09:06:11,email,"R$ 1,01"
251,GoPro HERO 9,2022-02-03 08:00:00,2022-02-03 08:00:44,LEOFOREX,"R$ 0,54"
252,Pacote 50 Lances,2022-02-03 06:00:00,2022-02-03 06:11:03,wsloureiro,"R$ 1,75"
