,product,started,closed,winner,price
34,PIX de 200,2021-12-29 19:30:00,2021-12-29 20:25:42,Tianopvh,"R$ 8,67"
35,Caixa de Som,2021-12-29 17:00:00,2021-12-29 18:39:33,Lance.do.Cidão,"R$ 11,52"
36,Pacote 50 Lances,2021-12-29 18:00:00,2021-12-29 18:27:30,ryannmoura03,"R$ 3,86"
37,iPad Air 10,2021-12-29 16:00:00,2021-12-29 17:18:08,RobertDaikan,"R$ 10,97"
38,IPhone 13 Pro,2021-12-29 10:00:00,2021-12-29 16:11:49,Zamboni_Marcos,"R$ 51,26"
39,GoPro HERO 9,2021-12-29 14:00:00,2021-12-29 16:05:31,será?,"R$ 13,68"
40,Pacote 50 Lances,2021-12-29 15:00:00,2021-12-29 15:08:47,email,"R$ 1,89"
41,PIX de 1.000,2021-12-29 13:00:00,2021-12-29 13:41:02,email,"R$ 7,10"
42,Pacote 100 Lances,2021-12-29 12:00:00,2021-12-29 13:38:53,Tita Gato,"R$ 12,97"
43,Apple Watch Series,2021-12-29 11:00:00,2021-12-29 11:02:33,RICAMIL,"R$ 1,31"
44,Pacote 50 Lances,2021-12-29 09:00:00,2021-12-29 09:36:40,alexandre.bogado,"R$ 4,85"
45,Smart TV Led,2021-12-29 08:00:00,2021-12-29 08:17:49,Ricardokaser,"R$ 3,44"
46,Pacote 50 Lances,2021-12-29 06:00:00,2021-12-29 06:02:47,Helbert Iran,"R$ 1,29"
47,Smart TV 4K,2021-12-28 20:00:00,2021-12-29 05:42:40,@caiomanfredinni,"R$ 75,46"
48,MacBook Air Intel,2021-12-28 22:00:00,2021-12-29 01:03:33,Clauberth1,"R$ 23,53"
49,Pacote 100 Lances,2021-12-28 23:00:00,2021-12-28 23:06:47,LucasDFB,"R$ 1,86"
50,Pacote 100 Lances,2021-12-28 21:00:00,2021-12-28 21:37:42,levinovalmir,"R$ 5,45"
51,iPad Air 10,2021-12-28 20:30:00,2021-12-28 21:08:56,falcon123,"R$ 4,57"
52,Cervejeira Metalfrio VN50FL,2021-12-28 17:00:00,2021-12-28 20:57:44,NECO9,"R$ 22,60"
53,Patinete Elétrico Foston,2021-12-28 13:00:00,2021-12-28 20:23:12,GiLANCE,"R$ 46,92"
54,Cadeira de escrit,2021-12-28 19:30:00,2021-12-28 19:55:25,Cícero Costa,"R$ 3,23"
55,Apple Watch Series,2021-12-28 19:00:00,2021-12-28 19:34:07,milaschecin,"R$ 4,52"
56,A Intel Core,2021-12-27 22:00:00,2021-12-28 19:14:26,Zanatti,"R$ 141,14"
57,Pacote 50 Lances,2021-12-28 18:00:00,2021-12-28 18:14:09,daianebraga24,"R$ 2,32"
58,Samsung Galaxy S20,2021-12-28 16:00:00,2021-12-28 17:46:07,Jairo_Marsil,"R$ 16,71"
59,Pacote 50 Lances,2021-12-28 15:00:00,2021-12-28 15:07:55,email,"R$ 1,71"
60,Mochila Nike Sportswear,2021-12-28 14:00:00,2021-12-28 14:42:39,objetivo,"R$ 5,50"
61,Chaise Hungria Trama,2021-12-28 08:00:00,2021-12-28 14:11:32,EDU_VOGT,"R$ 43,11"
62,IPhone 13 Pro,2021-12-27 10:00:00,2021-12-28 13:39:35,márcioonofre81,"R$ 187,03"
63,Caixa de Som,2021-12-28 07:00:00,2021-12-28 12:36:27,liziero,"R$ 36,49"
64,Pacote 100 Lances,2021-12-28 12:00:00,2021-12-28 12:20:13,lidicx,"R$ 3,52"
65,Esteira Ergométrica El,2021-12-28 11:00:00,2021-12-28 11:37:54,Maccheri,"R$ 4,51"
66,IPhone 13 Pro,2021-12-28 10:00:00,2021-12-28 11:13:53,naka_chao,"R$ 10,64"
67,Pacote 50 Lances,2021-12-28 09:00:00,2021-12-28 09:00:15,email,"R$ 0,53"
68,Pacote 50 Lances,2021-12-28 06:00:00,2021-12-28 06:11:39,Kallau,"R$ 2,18"
69,Lava E Seca,2021-12-27 19:00:00,2021-12-28 01:36:43,LehBarbieri,"R$ 43,05"
70,5 Digital Edition,2021-12-27 16:00:00,2021-12-28 00:26:54,K.I.W.A.2000,"R$ 58,11"
71,Pacote 100 Lances,2021-12-27 23:00:00,2021-12-27 23:46:14,lucas.seravali,"R$ 5,19"
72,Patinete Elétrico Maj,2021-12-27 20:00:00,2021-12-27 23:28:38,veloso.p,"R$ 22,16"
73,Pacote 100 Lances,2021-12-27 21:00:00,2021-12-27 22:20:21,Viacph,"R$ 10,47"
74,Smart TV LED,2021-12-27 20:30:00,2021-12-27 22:02:45,RCJardins,"R$ 11,72"
75,Liquidificador Philips Walita,2021-12-27 19:30:00,2021-12-27 19:55:06,Vaza_Mané,"R$ 2,89"
76,Pacote 50 Lances,2021-12-27 18:00:00,2021-12-27 18:55:33,Rosival74,"R$ 8,45"
77,Câmera Insta360 One,2021-12-27 11:00:00,2021-12-27 17:58:56,tedescojonas,"R$ 41,73"
78,Refrigerador Brastemp Frost,2021-12-27 17:00:00,2021-12-27 17:19:07,Baratelli,"R$ 5,92"
79,Monitor LG LED,2021-12-27 14:00:00,2021-12-27 16:17:00,pedrogalvan,"R$ 12,40"
80,Drone Multilaser Eagle,2021-12-27 13:00:00,2021-12-27 15:53:20,m.piovezani,"R$ 17,88"
81,Pacote 50 Lances,2021-12-27 15:00:00,2021-12-27 15:25:18,Pacuzin12,"R$ 4,41"
82,Pacote 100 Lances,2021-12-27 12:00:00,2021-12-27 12:07:16,hugonsc,"R$ 2,02"
83,5 Polegadas Vermelho,2021-12-27 08:00:00,2021-12-27 09:35:48,perini.pedro,"R$ 9,40"
84,Pacote 50 Lances,2021-12-27 09:00:00,2021-12-27 09:06:51,RAMON233,"R$ 0,74"
85,Bicicleta Aro 29,2021-12-27 07:00:00,2021-12-27 07:24:39,NEM-TENTA,"R$ 3,04"
86,Pacote 50 Lances,2021-12-27 06:00:00,2021-12-27 06:30:34,HeiToR23,"R$ 3,37"
87,MacBook Air Intel,2021-12-26 22:00:00,2021-12-27 04:50:54,R.E.N.A.T.O,"R$ 46,51"
88,IPhone 13 Pro,2021-12-26 10:00:00,2021-12-27 00:44:50,email,"R$ 97,55"
89,Pacote 100 Lances,2021-12-26 23:00:00,2021-12-26 23:13:05,Bianca.bbt,"R$ 1,93"
90,Notebook Dell Core,2021-12-26 17:00:00,2021-12-26 22:37:32,avelinaalves,"R$ 34,05"
91,Lava E Seca,2021-12-26 13:00:00,2021-12-26 22:33:10,dilsinMG,"R$ 56,32"
92,Pacote 100 Lances,2021-12-26 21:00:00,2021-12-26 21:51:39,TOC,"R$ 6,17"
93,Chaise Hungria Trama,2021-12-26 20:30:00,2021-12-26 21:27:11,walmarques,"R$ 6,04"
94,Bicicleta Aro 29,2021-12-26 19:30:00,2021-12-26 21:02:27,Monje,"R$ 10,48"
95,Smart TV 75,2021-12-26 20:00:00,2021-12-26 20:34:14,Deila_Costa_EUA,"R$ 7,47"
96,PIX de 1.000,2021-12-26 08:00:00,2021-12-26 20:04:47,Pipo Zadi,"R$ 78,38"
97,Drone Multilaser Eagle,2021-12-26 19:00:00,2021-12-26 19:19:31,jessicam.victoria.mg,"R$ 3,66"
98,Pacote 50 Lances,2021-12-26 18:00:00,2021-12-26 18:07:59,email,"R$ 1,67"
99,GoPro HERO 9,2021-12-26 16:00:00,2021-12-26 16:45:49,marcelolatam,"R$ 5,02"
100,Pacote 50 Lances,2021-12-26 15:00:00,2021-12-26 15:37:55,JBruno57,"R$ 5,16"
101,Perfume Dolce e,2021-12-26 14:00:00,2021-12-26 14:49:57,Sr. Mendess,"R$ 4,81"
102,Cadeira Escritório Executiva,2021-12-26 11:00:00,2021-12-26 13:32:45,hamiltonh7,"R$ 14,17"
103,Pacote 100 Lances,2021-12-26 12:00:00,2021-12-26 12:41:06,Welvys,"R$ 4,82"
104,Honda CG 160,2021-12-25 20:00:00,2021-12-26 12:12:04,Flávio.sada.fl,"R$ 95,04"
105,Pacote 50 Lances,2021-12-26 09:00:00,2021-12-26 09:01:36,Jose Coelho48,"R$ 0,51"
106,Caixa de Som,2021-12-26 07:00:00,2021-12-26 08:48:57,R&amp;M_Lopes,"R$ 11,49"
107,Pacote 50 Lances,2021-12-26 06:00:00,2021-12-26 06:08:32,email,"R$ 1,98"
108,Smart TV LED,2021-12-25 16:00:00,2021-12-26 04:48:04,Pipo Zadi,"R$ 87,68"
109,iPad Air 10,2021-12-25 20:30:00,2021-12-26 03:17:54,Guido.,"R$ 45,70"
110,Pacote 100 Lances,2021-12-25 23:00:00,2021-12-25 23:47:26,32796281809,"R$ 7,01"
111,A Intel Core,2021-12-25 22:00:00,2021-12-25 22:53:39,Santana_Castro,"R$ 6,01"
112,Pacote 100 Lances,2021-12-25 21:00:00,2021-12-25 21:57:40,email,"R$ 7,47"
113,GoPro HERO 9,2021-12-25 13:00:00,2021-12-25 21:37:19,josenilton00,"R$ 61,67"
114,Cervejeira Metalfrio VN50FL,2021-12-25 19:00:00,2021-12-25 19:51:09,email,"R$ 5,70"
115,Impressora Canon Pixma,2021-12-25 19:30:00,2021-12-25 19:38:52,Josias_Oliveira,"R$ 1,90"
116,PIX de 1.000,2021-12-25 17:00:00,2021-12-25 19:14:07,cadencemiguel,"R$ 18,78"
117,Pacote 50 Lances,2021-12-25 18:00:00,2021-12-25 18:08:53,Si_cobri_caiodedo,"R$ 1,77"
118,Câmera Insta360 One,2021-12-25 11:00:00,2021-12-25 15:53:12,tabomesse,"R$ 29,51"
119,Pacote 50 Lances,2021-12-25 15:00:00,2021-12-25 15:31:01,acdourado,"R$ 4,04"
120,IPhone 13 Pro,2021-12-23 10:00:00,2021-12-25 15:28:31,email,"R$ 383,98"
121,Tablet How 7,2021-12-25 14:00:00,2021-12-25 14:03:19,posse,"R$ 0,67"
122,Pacote 100 Lances,2021-12-25 12:00:00,2021-12-25 12:38:14,email,"R$ 5,21"
123,Carro Elétrico Infantil,2021-12-25 07:00:00,2021-12-25 12:19:01,Yanno.Carvalho,"R$ 23,72"
124,IPhone 13 Pro,2021-12-25 10:00:00,2021-12-25 11:38:50,mantelli,"R$ 13,47"
125,Pacote 50 Lances,2021-12-25 09:00:00,2021-12-25 09:31:45,FNBIZ,"R$ 3,47"
126,Caixa de Som,2021-12-25 08:00:00,2021-12-25 08:15:59,waltz221,"R$ 2,81"
127,Pacote 50 Lances,2021-12-25 06:00:00,2021-12-25 06:07:15,girellir,"R$ 1,45"
128,MacBook Air Intel,2021-12-24 22:00:00,2021-12-25 02:09:16,Vainner-SC,"R$ 32,29"
129,iPad Air 10,2021-12-24 19:00:00,2021-12-24 23:31:28,cerballos,"R$ 28,66"
130,Pacote 100 Lances,2021-12-24 23:00:00,2021-12-24 23:02:31,Arlei Alves,"R$ 0,83"
131,Adega 8 garrafas,2021-12-24 19:30:00,2021-12-24 22:12:52,Fer Monti 2022,"R$ 12,33"
132,Climatizador de Ar,2021-12-24 20:30:00,2021-12-24 22:12:50,Luiscma96,"R$ 14,21"
133,Pacote 100 Lances,2021-12-24 21:00:00,2021-12-24 21:12:24,ederiman,"R$ 1,76"
134,Smart TV 75,2021-12-24 16:00:00,2021-12-24 20:16:38,email,"R$ 34,18"
135,5 Digital Edition,2021-12-24 20:00:00,2021-12-24 20:09:54,R&amp;M_Lopes,"R$ 2,78"
136,Drone Multilaser Eagle,2021-12-24 17:00:00,2021-12-24 18:19:52,Edu_96,"R$ 7,92"
137,Pacote 50 Lances,2021-12-24 18:00:00,2021-12-24 18:07:08,email,"R$ 1,14"
138,IPhone 13 Pro,2021-12-24 10:00:00,2021-12-24 17:26:59,Ricardokaser,"R$ 39,47"
139,Pacote 50 Lances,2021-12-24 15:00:00,2021-12-24 15:29:21,rafa7802,"R$ 3,51"
140,GoPro HERO 9,2021-12-24 08:00:00,2021-12-24 15:00:48,kadinho99,"R$ 37,32"
141,Caixa de Som,2021-12-24 14:00:00,2021-12-24 14:08:31,email,"R$ 1,67"
142,Pacote 100 Lances,2021-12-24 12:00:00,2021-12-24 13:38:28,TenhoMilharesLances,"R$ 11,69"
143,Patinete Elétrico Foston,2021-12-24 13:00:00,2021-12-24 13:19:23,the.king,"R$ 2,65"
144,Caixa de Som,2021-12-24 07:00:00,2021-12-24 12:19:45,milaschecin,"R$ 29,57"
145,PIX de 1.000,2021-12-24 11:00:00,2021-12-24 11:14:20,Alcides Marin,"R$ 3,86"
146,Pacote 50 Lances,2021-12-24 09:00:00,2021-12-24 09:00:22,email,"R$ 0,64"
147,Pacote 50 Lances,2021-12-24 06:00:00,2021-12-24 06:25:00,Santoselias.br,"R$ 3,89"
148,A Intel Core,2021-12-23 22:00:00,2021-12-24 02:40:43,Jocimas2,"R$ 32,78"
149,Patinete Elétrico Maj,2021-12-23 20:00:00,2021-12-24 00:06:38,m_rimazzi,"R$ 26,05"
150,Pacote 100 Lances,2021-12-23 23:00:00,2021-12-23 23:18:43,Gfigueiredo,"R$ 3,05"
151,Fone Bose Quietcomfort,2021-12-23 20:30:00,2021-12-23 22:09:59,VACINADO,"R$ 9,55"
152,PIX de 500,2021-12-23 19:30:00,2021-12-23 21:22:44,FabrícioNigga,"R$ 12,59"
153,Pacote 100 Lances,2021-12-23 21:00:00,2021-12-23 21:13:29,Pedro honda,"R$ 2,04"
154,Monitor LG LED,2021-12-23 19:00:00,2021-12-23 20:23:22,C ZAGUINI,"R$ 8,70"
155,Pacote 50 Lances,2021-12-23 18:00:00,2021-12-23 18:46:10,LUCASMONIC,"R$ 4,02"
156,Smart TV LED,2021-12-23 16:00:00,2021-12-23 18:06:58,email,"R$ 15,57"
157,PIX de 1.000,2021-12-23 14:00:00,2021-12-23 17:43:50,tabomesse,"R$ 24,88"
158,iPad Air 10,2021-12-23 17:00:00,2021-12-23 17:02:06,Fábio Minnesota,"R$ 1,07"
159,Pacote 50 Lances,2021-12-23 15:00:00,2021-12-23 15:30:53,Gabrielapontes,"R$ 3,70"
160,Caixa de Som,2021-12-23 13:00:00,2021-12-23 14:52:42,email,"R$ 13,52"
161,Pacote 100 Lances,2021-12-23 12:00:00,2021-12-23 12:53:57,tiagobdk123,"R$ 5,99"
162,Apple Watch Series,2021-12-23 11:00:00,2021-12-23 12:25:01,Fabiano_Nigro,"R$ 9,77"
163,Pacote 50 Lances,2021-12-23 09:00:00,2021-12-23 09:22:49,Agsonbn,"R$ 2,93"
164,Bicicleta Ergométrica Polimet,2021-12-23 07:00:00,2021-12-23 08:20:54,email,"R$ 6,38"
165,Computador Completo Monitor,2021-12-23 08:00:00,2021-12-23 08:01:56,taynan_vozza,"R$ 2,00"
166,Pacote 50 Lances,2021-12-23 06:00:00,2021-12-23 06:14:08,Yuri31-03,"R$ 2,39"
167,MacBook Air Intel,2021-12-22 22:00:00,2021-12-23 03:28:51,@caiomafra13,"R$ 36,37"
168,Patinete Elétrico Maj,2021-12-21 20:00:00,2021-12-23 02:42:29,@marcelolino_1990,"R$ 166,64"
169,Pacote 100 Lances,2021-12-22 23:00:00,2021-12-22 23:03:58,email,"R$ 1,00"
170,Câmera Insta360 One,2021-12-22 19:00:00,2021-12-22 22:54:22,kathyany,"R$ 19,47"
171,GoPro HERO 9,2021-12-21 19:30:00,2021-12-22 21:42:48,lisandrobh,"R$ 129,35"
172,Whisky Royal Salute,2021-12-22 20:30:00,2021-12-22 21:27:08,Marcelo Figueiró,"R$ 5,47"
173,Honda CG 160,2021-12-22 20:00:00,2021-12-22 21:16:46,Fehmattos,"R$ 8,94"
174,Pacote 100 Lances,2021-12-22 21:00:00,2021-12-22 21:01:03,Fox7,"R$ 0,52"
175,PIX de 1.000,2021-12-22 19:30:00,2021-12-22 20:44:39,esse é meu sim,"R$ 7,72"
176,5 Polegadas Vermelho,2021-12-22 17:00:00,2021-12-22 18:50:50,PIERO MARCON,"R$ 9,30"
177,Pacote 50 Lances,2021-12-22 18:00:00,2021-12-22 18:04:42,Claraelena,"R$ 1,20"
178,IPhone 13 Pro,2021-12-22 10:00:00,2021-12-22 16:52:04,Carletto365,"R$ 69,31"
179,Smart TV 75,2021-12-22 16:00:00,2021-12-22 16:29:24,dudalive,"R$ 6,53"
180,Chaise Hungria Trama,2021-12-22 14:00:00,2021-12-22 15:43:43,Ermenegildo,"R$ 10,17"
181,Pacote 50 Lances,2021-12-22 15:00:00,2021-12-22 15:09:58,email,"R$ 1,77"
182,Fone De Ouvido,2021-12-22 13:00:00,2021-12-22 13:37:15,@iarleisantana112,"R$ 5,20"
183,Pacote 100 Lances,2021-12-22 12:00:00,2021-12-22 12:48:25,email,"R$ 6,94"
184,iPad Air 10,2021-12-22 11:00:00,2021-12-22 12:08:09,KAIOBLACK,"R$ 10,54"
185,Cama Box Colch,2021-12-22 07:00:00,2021-12-22 10:42:02,Pac_Man,"R$ 22,00"
186,Pacote 50 Lances,2021-12-22 09:00:00,2021-12-22 09:44:07,Elzrs,"R$ 4,92"
187,Drone Multilaser Eagle,2021-12-22 08:00:00,2021-12-22 08:11:44,edilsonvital,"R$ 2,15"
188,Apple Watch Series,2021-12-21 08:00:00,2021-12-22 06:28:33,cadumusic,"R$ 128,24"
189,Pacote 50 Lances,2021-12-22 06:00:00,2021-12-22 06:05:25,Carlosmrr,"R$ 1,26"
190,A Intel Core,2021-12-21 22:00:00,2021-12-21 23:03:58,GiLANCE,"R$ 7,55"
191,Pacote 100 Lances,2021-12-21 23:00:00,2021-12-21 23:00:15,ruaann,"R$ 0,74"
192,Liquidificador Philips Walita,2021-12-21 20:30:00,2021-12-21 22:34:12,Luiscma96,"R$ 14,34"
193,Pacote 100 Lances,2021-12-21 21:00:00,2021-12-21 21:54:59,Fofocruz,"R$ 6,04"
194,Cervejeira Metalfrio VN50FL,2021-12-21 19:00:00,2021-12-21 21:45:36,Soul___,"R$ 18,82"
195,5 Digital Edition,2021-12-21 16:00:00,2021-12-21 19:32:02,BASALTO,"R$ 25,15"
196,f15 core i7,2021-12-21 17:00:00,2021-12-21 19:16:15,p.caldana,"R$ 15,77"
197,Patinete Elétrico Foston,2021-12-21 13:00:00,2021-12-21 18:42:55,lisa.,"R$ 34,16"
198,Pacote 50 Lances,2021-12-21 18:00:00,2021-12-21 18:07:11,brunopiui,"R$ 1,22"
199,PIX de 1.000,2021-12-21 11:00:00,2021-12-21 16:37:32,Kalum44,"R$ 37,23"
200,Pacote 50 Lances,2021-12-21 15:00:00,2021-12-21 15:39:15,NOTA1000!!,"R$ 4,85"
201,Smart TV 75,2021-12-20 16:00:00,2021-12-21 15:01:49,felipeFK,"R$ 170,54"
202,Smart TV Led,2021-12-21 14:00:00,2021-12-21 14:05:13,mpinato,"R$ 1,68"
203,Pacote 100 Lances,2021-12-21 12:00:00,2021-12-21 12:31:30,Karluz786,"R$ 4,73"
204,IPhone 13 Pro,2021-12-21 10:00:00,2021-12-21 10:47:08,Januário 2000,"R$ 10,04"
205,Pacote 50 Lances,2021-12-21 09:00:00,2021-12-21 09:26:18,email,"R$ 4,05"
206,Bicicleta Aro 29,2021-12-21 07:00:00,2021-12-21 08:45:37,Rômulo Riguetto,"R$ 11,49"
207,Pacote 50 Lances,2021-12-21 06:00:00,2021-12-21 06:11:56,Jotape79,"R$ 2,59"
208,MacBook Air Intel,2021-12-20 22:00:00,2021-12-21 02:47:26,Rômulo Riguetto,"R$ 31,27"
209,Refrigerador Brastemp Frost,2021-12-20 19:00:00,2021-12-21 00:08:46,gildodespachante,"R$ 32,53"
210,Pacote 100 Lances,2021-12-20 23:00:00,2021-12-20 23:39:53,Gabriel19,"R$ 5,39"
211,Patinete Elétrico Maj,2021-12-20 20:00:00,2021-12-20 21:34:58,LehBarbieri,"R$ 13,34"
212,Pacote 100 Lances,2021-12-20 21:00:00,2021-12-20 21:30:19,Fofocruz,"R$ 4,83"
213,Mochila Nike Sportswear,2021-12-20 19:30:00,2021-12-20 21:16:24,MUSTANG-GT,"R$ 10,66"
214,Caixa de Som,2021-12-20 20:30:00,2021-12-20 20:33:09,LehBarbieri,"R$ 1,90"
215,Bicicleta Aro 29,2021-12-20 14:00:00,2021-12-20 18:54:58,Frida33,"R$ 30,82"
216,Pacote 50 Lances,2021-12-20 18:00:00,2021-12-20 18:30:30,lucasparanhos,"R$ 4,46"
217,Whisky Royal Salute,2021-12-20 17:00:00,2021-12-20 17:06:18,email,"R$ 1,18"
218,Pacote 50 Lances,2021-12-20 15:00:00,2021-12-20 15:23:34,Karluz786,"R$ 4,22"
219,IPhone 13 Pro,2021-12-20 10:00:00,2021-12-20 14:32:23,Salberg00,"R$ 31,21"
220,Smart TV LED,2021-12-20 13:00:00,2021-12-20 13:40:01,dom.oliveto,"R$ 6,01"
221,Pacote 100 Lances,2021-12-20 12:00:00,2021-12-20 12:05:08,Anderdias,"R$ 1,06"
222,Drone Multilaser Eagle,2021-12-20 11:00:00,2021-12-20 11:09:25,Agamenonn,"R$ 1,22"
223,PIX de 1.000,2021-12-20 08:00:00,2021-12-20 10:03:27,wandy90,"R$ 12,20"
224,Pacote 50 Lances,2021-12-20 09:00:00,2021-12-20 09:09:22,Rafael3009,"R$ 0,95"
225,Chaise Hungria Trama,2021-12-20 07:00:00,2021-12-20 08:29:22,Rainhadosleilões,"R$ 6,91"
226,Smart TV 75,2021-12-19 16:00:00,2021-12-20 08:05:56,cheiodelances,"R$ 85,23"
227,5 Digital Edition,2021-12-19 20:00:00,2021-12-20 06:30:30,MarcosMAC,"R$ 58,84"
228,Pacote 50 Lances,2021-12-20 06:00:00,2021-12-20 06:00:15,BRMARTINOVSKI,"R$ 0,46"
229,A Intel Core,2021-12-19 22:00:00,2021-12-20 05:48:39,eusouomat,"R$ 42,37"
230,Notebook Dell Core,2021-12-19 20:30:00,2021-12-20 01:43:58,MarcosMAC,"R$ 28,33"
231,IPhone 13 Pro,2021-12-19 10:00:00,2021-12-20 01:12:52,G.Ornellas,"R$ 116,12"
232,Pacote 100 Lances,2021-12-19 23:00:00,2021-12-19 23:24:19,Pedro honda,"R$ 3,26"
233,PIX de 500,2021-12-19 19:30:00,2021-12-19 22:13:33,fininn,"R$ 16,53"
234,Pacote 100 Lances,2021-12-19 21:00:00,2021-12-19 21:07:38,Christo,"R$ 1,51"
235,GoPro HERO 9,2021-12-19 17:00:00,2021-12-19 20:00:26,email,"R$ 16,56"
236,Smart TV LED,2021-12-18 16:00:00,2021-12-19 19:29:22,Jocimas2,"R$ 149,15"
237,iPad Air 10,2021-12-19 19:00:00,2021-12-19 19:15:02,Ed.JR.,"R$ 2,73"
238,Apple Watch Series,2021-12-19 14:00:00,2021-12-19 18:20:15,nilvasilva,"R$ 23,48"
239,Pacote 50 Lances,2021-12-19 18:00:00,2021-12-19 18:07:22,Stephanyeschneider,"R$ 1,58"
240,5 Polegadas Vermelho,2021-12-19 13:00:00,2021-12-19 16:08:41,AdilsonMenendes,"R$ 16,43"
241,Pacote 50 Lances,2021-12-19 15:00:00,2021-12-19 15:27:25,Nascimentohl,"R$ 4,32"
242,Pacote 100 Lances,2021-12-19 12:00:00,2021-12-19 12:27:12,VRSA21,"R$ 3,83"
243,Caixa de Som,2021-12-19 11:00:00,2021-12-19 11:29:21,R&amp;M_Lopes,"R$ 3,56"
244,Pacote 50 Lances,2021-12-19 09:00:00,2021-12-19 09:15:05,Jakeline Tamião,"R$ 1,63"
245,Fone Bose Quietcomfort,2021-12-19 08:00:00,2021-12-19 08:37:30,cíntiadias,"R$ 3,42"
246,Maquina De Gelo,2021-12-19 07:00:00,2021-12-19 08:27:14,meu.lance,"R$ 7,60"
247,Pacote 50 Lances,2021-12-19 06:00:00,2021-12-19 06:01:21,email,"R$ 0,48"
248,PIX de 1.000,2021-12-18 19:00:00,2021-12-19 03:39:00,Crown,"R$ 42,09"
249,Honda CG 160,2021-12-18 20:00:00,2021-12-18 23:29:36,G.TEDESCO,"R$ 17,23"
250,Pacote 100 Lances,2021-12-18 23:00:00,2021-12-18 23:14:37,email,"R$ 1,73"
251,MacBook Air Intel,2021-12-18 22:00:00,2021-12-18 22:53:51,Eng.Brunno22,"R$ 5,45"
252,Pacote 100 Lances,2021-12-18 21:00:00,2021-12-18 21:42:30,papudinhos,"R$ 3,80"
