,product,started,closed,winner,price
48,Pacote 50 Lances,2021-10-30 18:00:00,2021-10-30 18:25:54,email,"R$ 3,72"
49,iPad Air 10,2021-10-30 13:00:00,2021-10-30 17:21:28,S.A.T.O,"R$ 36,10"
50,Pacote 50 Lances,2021-10-30 15:00:00,2021-10-30 15:28:05,email,"R$ 4,39"
51,PIX de 200,2021-10-30 14:00:00,2021-10-30 14:08:47,rcacontabilidadees,"R$ 2,94"
52,Pacote 100 Lances,2021-10-30 12:00:00,2021-10-30 13:54:33,CleidsonMarcio,"R$ 16,15"
53,Bicicleta Aro 29,2021-10-30 11:00:00,2021-10-30 12:58:24,m.buzzo,"R$ 16,57"
54,IPhone 13 Pro,2021-10-30 10:00:00,2021-10-30 12:24:41,edilsonvital,"R$ 25,97"
55,Computador Completo Monitor,2021-10-30 08:00:00,2021-10-30 11:02:21,JordâniaAlves,"R$ 21,81"
56,Caixa de Som,2021-10-30 07:00:00,2021-10-30 09:33:26,Já volto,"R$ 15,83"
57,Pacote 50 Lances,2021-10-30 09:00:00,2021-10-30 09:05:02,REGINISSIMABRITO,"R$ 1,30"
58,Pacote 50 Lances,2021-10-30 06:00:00,2021-10-30 06:08:50,email,"R$ 2,13"
59,Microondas 25L Espelhado,2021-10-29 20:30:00,2021-10-30 03:21:54,DODs.,"R$ 39,73"
60,IPhone 13 Pro,2021-10-29 10:00:00,2021-10-30 03:06:13,Edu_96,"R$ 117,58"
61,Pacote 100 Lances,2021-10-29 23:00:00,2021-10-29 23:07:23,afar,"R$ 1,47"
62,MacBook Air Intel,2021-10-29 22:00:00,2021-10-29 22:28:22,Clarentiano,"R$ 5,11"
63,Pacote 100 Lances,2021-10-29 21:00:00,2021-10-29 21:56:12,shalon543210,"R$ 7,67"
64,Mini Ar Condicionado,2021-10-29 20:00:00,2021-10-29 21:54:39,gentemedeixa,"R$ 10,76"
65,iPad Air 10,2021-10-29 19:00:00,2021-10-29 21:01:06,Zamboni3,"R$ 13,89"
66,5 Digital Edition,2021-10-29 19:30:00,2021-10-29 20:01:36,cabana,"R$ 7,52"
67,Kit 2 Banquetas,2021-10-29 17:00:00,2021-10-29 18:25:18,TigreSL,"R$ 11,24"
68,Pacote 50 Lances,2021-10-29 18:00:00,2021-10-29 18:05:28,MahMacio,"R$ 1,36"
69,Fone Bose Quietcomfort,2021-10-29 14:00:00,2021-10-29 16:53:46,Gil.Fontes,"R$ 16,18"
70,Smart TV LED,2021-10-29 16:00:00,2021-10-29 16:10:54,Rayan.ruíz,"R$ 5,66"
71,f15 core i7,2021-10-28 19:00:00,2021-10-29 15:13:47,Ziraldo,"R$ 122,09"
72,Pacote 50 Lances,2021-10-29 15:00:00,2021-10-29 15:07:40,Ruquenia,"R$ 2,01"
73,Cervejeira Metalfrio VN50FL,2021-10-29 13:00:00,2021-10-29 13:57:59,Blinders,"R$ 6,77"
74,PIX de 1.000,2021-10-29 07:00:00,2021-10-29 12:34:44,KAIOBLACK,"R$ 32,43"
75,Pacote 100 Lances,2021-10-29 12:00:00,2021-10-29 12:07:53,Talyne.c.s.S,"R$ 1,83"
76,Patinete Elétrico Foston,2021-10-29 11:00:00,2021-10-29 11:10:52,Heitoralphaville,"R$ 1,76"
77,Caixa de Som,2021-10-29 08:00:00,2021-10-29 09:25:17,gabisk8,"R$ 8,99"
78,Pacote 50 Lances,2021-10-29 09:00:00,2021-10-29 09:10:27,Ruquenia,"R$ 1,64"
79,Pacote 50 Lances,2021-10-29 06:00:00,2021-10-29 06:00:44,ISALUZMARTA,"R$ 1,19"
80,A Intel Core,2021-10-28 22:00:00,2021-10-29 02:07:49,Bonelli_Marcos,"R$ 25,28"
81,Pacote 100 Lances,2021-10-28 23:00:00,2021-10-28 23:27:50,Talyne.c.s.S,"R$ 3,83"
82,Refrigerador Brastemp Frost,2021-10-28 17:00:00,2021-10-28 23:11:32,jovair_jova,"R$ 46,71"
83,Patinete Elétrico Maj,2021-10-28 20:30:00,2021-10-28 22:25:00,Vitto_Limeira,"R$ 11,87"
84,Pacote 100 Lances,2021-10-28 21:00:00,2021-10-28 21:14:02,Lcgbenti,"R$ 3,06"
85,PIX de 1.000,2021-10-28 20:00:00,2021-10-28 20:51:59,email,"R$ 7,53"
86,Mesa para Notebook,2021-10-28 19:30:00,2021-10-28 20:05:29,Spider-Max,"R$ 3,34"
87,Smart TV 75,2021-10-28 16:00:00,2021-10-28 19:18:33,email,"R$ 38,00"
88,Pacote 50 Lances,2021-10-28 18:00:00,2021-10-28 18:25:39,dougfalcao,"R$ 4,25"
89,Caixa de Som,2021-10-28 11:00:00,2021-10-28 17:43:19,cadencemiguel,"R$ 44,01"
90,5 Polegadas Vermelho,2021-10-28 13:00:00,2021-10-28 15:48:10,audreyn,"R$ 16,22"
91,Pacote 50 Lances,2021-10-28 15:00:00,2021-10-28 15:47:22,JonasP,"R$ 7,30"
92,Cafeteira Dolce Gusto,2021-10-28 14:00:00,2021-10-28 14:58:21,gabrielrgs,"R$ 7,00"
93,IPhone 13 Pro,2021-10-28 10:00:00,2021-10-28 13:37:22,LUCENNA LINS,"R$ 28,13"
94,Pacote 100 Lances,2021-10-28 12:00:00,2021-10-28 12:22:12,Hawmanyu,"R$ 3,20"
95,PIX de 1.000,2021-10-27 20:30:00,2021-10-28 11:25:06,cadencemiguel,"R$ 98,92"
96,Pacote 50 Lances,2021-10-28 09:00:00,2021-10-28 09:04:18,email,"R$ 0,76"
97,Patinete Elétrico Foston,2021-10-28 07:00:00,2021-10-28 08:09:55,c.frisoni,"R$ 5,98"
98,Chaise Hungria Trama,2021-10-28 08:00:00,2021-10-28 08:03:57,Já Volto,"R$ 0,71"
99,Pacote 50 Lances,2021-10-28 06:00:00,2021-10-28 06:00:45,adv.ccsj,"R$ 0,49"
100,Samsung Galaxy S20,2021-10-27 19:00:00,2021-10-28 01:02:54,Fiama.C,"R$ 36,19"
101,MacBook Air Intel,2021-10-27 22:00:00,2021-10-28 00:07:12,ainda_dois_mil,"R$ 12,58"
102,Pacote 100 Lances,2021-10-27 23:00:00,2021-10-27 23:07:31,Lionda,"R$ 1,05"
103,Notebook Dell Core,2021-10-27 19:30:00,2021-10-27 21:51:01,joãominas,"R$ 13,80"
104,Pacote 100 Lances,2021-10-27 21:00:00,2021-10-27 21:02:43,Netinhoxp,"R$ 0,47"
105,5 Digital Edition,2021-10-27 20:00:00,2021-10-27 20:38:09,DanySanti,"R$ 4,19"
106,Apple Watch Series,2021-10-27 11:00:00,2021-10-27 20:06:30,Fernão_Pierri,"R$ 53,75"
107,Smart TV LED,2021-10-27 16:00:00,2021-10-27 19:17:43,Alisson Marconi,"R$ 21,74"
108,Pacote 50 Lances,2021-10-27 18:00:00,2021-10-27 18:01:23,RIQUINHOS,"R$ 0,46"
109,Câmera Insta360 One,2021-10-27 17:00:00,2021-10-27 17:42:06,jp_XP,"R$ 3,83"
110,IPhone 13 Pro,2021-10-27 10:00:00,2021-10-27 16:26:09,SÁBIO,"R$ 55,02"
111,Pacote 50 Lances,2021-10-27 15:00:00,2021-10-27 15:30:50,arystoteles,"R$ 4,49"
112,PIX de 200,2021-10-27 14:00:00,2021-10-27 15:06:35,Pingo77,"R$ 9,70"
113,Drone Multilaser Eagle,2021-10-27 13:00:00,2021-10-27 13:56:53,T.A.K.A,"R$ 6,19"
114,Pacote 100 Lances,2021-10-27 12:00:00,2021-10-27 12:29:12,manfred06,"R$ 4,21"
115,Pacote 50 Lances,2021-10-27 09:00:00,2021-10-27 09:04:27,decapus,"R$ 0,88"
116,iPad Air 10,2021-10-27 07:00:00,2021-10-27 08:12:03,wandy90,"R$ 7,97"
117,Caixa de Som,2021-10-27 08:00:00,2021-10-27 08:11:26,sorte10,"R$ 2,08"
118,Pacote 50 Lances,2021-10-27 06:00:00,2021-10-27 06:12:52,Cleitonvaladares,"R$ 2,25"
119,5 Digital Edition,2021-10-26 20:00:00,2021-10-27 03:18:58,Blinders,"R$ 55,60"
120,A Intel Core,2021-10-26 22:00:00,2021-10-27 01:22:42,Eduardomad,"R$ 21,99"
121,Pacote 100 Lances,2021-10-26 23:00:00,2021-10-26 23:36:52,Netinhoxp,"R$ 5,51"
122,Pacote 100 Lances,2021-10-26 21:00:00,2021-10-26 21:44:42,email,"R$ 5,79"
123,Fone Bose Quietcomfort,2021-10-26 20:30:00,2021-10-26 21:31:04,marciocimed,"R$ 6,45"
124,PIX de 200,2021-10-26 19:30:00,2021-10-26 20:55:55,fontineleth,"R$ 10,58"
125,Apple Watch Series,2021-10-26 19:00:00,2021-10-26 20:48:23,@sarandí,"R$ 11,22"
126,5 Polegadas Vermelho,2021-10-26 17:00:00,2021-10-26 20:20:35,pvlsoares,"R$ 19,63"
127,iPad Air 10,2021-10-26 13:00:00,2021-10-26 19:35:27,Joelson moniz,"R$ 36,35"
128,Pacote 50 Lances,2021-10-26 18:00:00,2021-10-26 18:06:15,email,"R$ 1,16"
129,IPhone 13 Pro,2021-10-26 10:00:00,2021-10-26 17:21:03,cadumusic,"R$ 53,01"
130,Smart TV 75,2021-10-26 16:00:00,2021-10-26 16:39:41,VEM-2022,"R$ 6,02"
131,GoPro HERO 9,2021-10-25 20:30:00,2021-10-26 15:26:29,rcobucci,"R$ 101,53"
132,Pacote 50 Lances,2021-10-26 15:00:00,2021-10-26 15:14:38,rodrigo171910,"R$ 2,66"
133,Whisky Royal Salute,2021-10-26 14:00:00,2021-10-26 14:34:34,Henning,"R$ 3,72"
134,Caixa de Som,2021-10-26 11:00:00,2021-10-26 13:00:32,email,"R$ 12,42"
135,Pacote 100 Lances,2021-10-26 12:00:00,2021-10-26 12:21:24,Junior top,"R$ 2,93"
136,Pacote 50 Lances,2021-10-26 09:00:00,2021-10-26 09:33:00,email,"R$ 3,47"
137,Câmera Insta360 One,2021-10-26 08:00:00,2021-10-26 08:47:16,nparoateganhar,"R$ 4,58"
138,Climatizador de Ar,2021-10-26 07:00:00,2021-10-26 07:26:13,shalon543210,"R$ 3,21"
139,Pacote 50 Lances,2021-10-26 06:00:00,2021-10-26 06:06:18,MateusMMG,"R$ 0,99"
140,Smart TV LED,2021-10-25 16:00:00,2021-10-26 05:51:25,Salviano-7,"R$ 81,13"
141,Notebook Dell Core,2021-10-25 19:00:00,2021-10-26 03:46:39,fleuri,"R$ 51,57"
142,MacBook Air Intel,2021-10-25 22:00:00,2021-10-26 00:11:17,blaster,"R$ 16,53"
143,Pacote 100 Lances,2021-10-25 23:00:00,2021-10-25 23:01:04,trilha,"R$ 0,41"
144,A Intel Core,2021-10-24 22:00:00,2021-10-25 22:08:35,email,"R$ 133,08"
145,Pacote 100 Lances,2021-10-25 21:00:00,2021-10-25 21:48:58,email,"R$ 5,61"
146,Teclado Musical 61,2021-10-25 19:30:00,2021-10-25 21:18:27,Baratelli,"R$ 8,35"
147,Patinete Elétrico Maj,2021-10-25 20:00:00,2021-10-25 21:03:23,MAEDA,"R$ 6,47"
148,Cadeira Escritório Executiva,2021-10-25 17:00:00,2021-10-25 19:09:25,rodolfotozy,"R$ 13,11"
149,Pacote 50 Lances,2021-10-25 18:00:00,2021-10-25 18:04:10,Jeanlima1010,"R$ 0,70"
150,Pacote 50 Lances,2021-10-25 15:00:00,2021-10-25 15:08:58,Ganhadoramaster,"R$ 1,13"
151,Cervejeira Metalfrio VN50FL,2021-10-25 13:00:00,2021-10-25 14:46:49,vagnerpirajá,"R$ 7,78"
152,Fone De Ouvido,2021-10-25 14:00:00,2021-10-25 14:44:06,jnegreiros,"R$ 4,11"
153,Pacote 100 Lances,2021-10-25 12:00:00,2021-10-25 12:39:14,Rafa Nunhez,"R$ 4,43"
154,Cama Box Colch,2021-10-25 11:00:00,2021-10-25 12:09:28,luan Christiann,"R$ 6,51"
155,IPhone 13 Pro,2021-10-25 10:00:00,2021-10-25 11:12:19,DESISTIRJAMAIS,"R$ 8,04"
156,Caixa de Som,2021-10-25 08:00:00,2021-10-25 09:38:53,RaphaMafra,"R$ 10,04"
157,Pacote 50 Lances,2021-10-25 09:00:00,2021-10-25 09:19:41,Compradorx12,"R$ 2,01"
158,PIX de 1.000,2021-10-25 07:00:00,2021-10-25 07:16:40,C ZAGUINI,"R$ 2,37"
159,Pacote 50 Lances,2021-10-25 06:00:00,2021-10-25 06:09:59,Jhonlnp001,"R$ 1,70"
160,Bicicleta Aro 29,2021-10-24 20:30:00,2021-10-25 00:13:37,FamiliaFaustini,"R$ 20,34"
161,Pacote 100 Lances,2021-10-24 23:00:00,2021-10-24 23:03:24,email,"R$ 0,72"
162,5 Digital Edition,2021-10-24 19:30:00,2021-10-24 22:12:30,Ratones,"R$ 16,29"
163,Pacote 100 Lances,2021-10-24 21:00:00,2021-10-24 21:18:40,Cleberal,"R$ 2,36"
164,Drone Multilaser Eagle,2021-10-24 19:00:00,2021-10-24 20:55:29,Ziraldo,"R$ 10,42"
165,Patinete Elétrico Maj,2021-10-24 20:00:00,2021-10-24 20:46:26,R&amp;M_Lopes,"R$ 4,51"
166,Cama Box Colch,2021-10-24 17:00:00,2021-10-24 19:08:34,email,"R$ 12,26"
167,Pacote 50 Lances,2021-10-24 18:00:00,2021-10-24 18:02:22,Spitanga,"R$ 0,56"
168,GoPro HERO 9,2021-10-24 13:00:00,2021-10-24 17:22:56,j.menezes-sc,"R$ 23,40"
169,Smart TV 75,2021-10-24 16:00:00,2021-10-24 16:07:19,Daniel de Santi,"R$ 3,17"
170,Chaise Hungria Trama,2021-10-24 11:00:00,2021-10-24 16:03:41,h9_silva_souto,"R$ 26,27"
171,Pacote 50 Lances,2021-10-24 15:00:00,2021-10-24 15:56:05,Radiativo,"R$ 7,71"
172,A Intel Core,2021-10-23 22:00:00,2021-10-24 15:47:49,Deila_Costa_EUA,"R$ 104,29"
173,Carregador Portatil Pineng,2021-10-24 14:00:00,2021-10-24 14:14:57,170,"R$ 1,88"
174,IPhone 13 Pro,2021-10-24 10:00:00,2021-10-24 12:35:22,email,"R$ 23,25"
175,Pacote 100 Lances,2021-10-24 12:00:00,2021-10-24 12:01:34,LOUGON,"R$ 1,05"
176,PIX de 1.000,2021-10-24 08:00:00,2021-10-24 09:46:02,demetriovieira10,"R$ 11,83"
177,Pacote 50 Lances,2021-10-24 09:00:00,2021-10-24 09:04:59,combo,"R$ 0,72"
178,Caixa de Som,2021-10-24 07:00:00,2021-10-24 08:31:01,MaisUmMeu,"R$ 8,26"
179,Smart TV 75,2021-10-23 16:00:00,2021-10-24 07:20:21,Ramoni,"R$ 102,17"
180,Pacote 50 Lances,2021-10-24 06:00:00,2021-10-24 06:17:04,email,"R$ 2,60"
181,Patinete Elétrico Foston,2021-10-23 19:30:00,2021-10-24 04:51:55,email,"R$ 45,46"
182,Honda CG 160,2021-10-23 20:00:00,2021-10-24 03:11:55,KAIOBLACK,"R$ 48,31"
183,PIX de 1.000,2021-10-23 20:30:00,2021-10-24 02:38:37,Vainner-SC,"R$ 47,73"
184,Chaise Hungria Trama,2021-10-23 13:00:00,2021-10-24 00:17:35,@thiagoppesr,"R$ 73,90"
185,Pacote 100 Lances,2021-10-23 23:00:00,2021-10-23 23:31:16,Tcmoveis,"R$ 4,51"
186,Pacote 100 Lances,2021-10-23 21:00:00,2021-10-23 21:10:40,Batatinha-Frita123,"R$ 1,86"
187,Refrigerador Brastemp Frost,2021-10-23 19:00:00,2021-10-23 19:16:26,ivycastro,"R$ 5,75"
188,Pacote 50 Lances,2021-10-23 18:00:00,2021-10-23 18:11:11,11329784677,"R$ 2,53"
189,Câmera Insta360 One,2021-10-23 11:00:00,2021-10-23 17:54:46,email,"R$ 35,82"
190,Professional Gaming Headset,2021-10-23 17:00:00,2021-10-23 17:00:31,trytry,"R$ 1,18"
191,Pacote 50 Lances,2021-10-23 15:00:00,2021-10-23 15:03:20,tatisalbar,"R$ 1,10"
192,Esteira Ergométrica El,2021-10-23 14:00:00,2021-10-23 14:29:29,euvouvencer,"R$ 4,18"
193,Pacote 100 Lances,2021-10-23 12:00:00,2021-10-23 13:44:54,ricardoam,"R$ 13,68"
194,Apple Watch Series,2021-10-23 07:00:00,2021-10-23 11:11:46,m_rimazzi,"R$ 27,01"
195,IPhone 13 Pro,2021-10-23 10:00:00,2021-10-23 10:52:12,franciscojr.,"R$ 11,43"
196,Pacote 50 Lances,2021-10-23 09:00:00,2021-10-23 09:15:56,giovanniapparecido,"R$ 2,14"
197,Aparador Philips Multigroom,2021-10-23 08:00:00,2021-10-23 08:22:12,Jo-fofinha,"R$ 3,30"
198,Pacote 50 Lances,2021-10-23 06:00:00,2021-10-23 06:15:42,Betalves,"R$ 4,02"
199,Patinete Elétrico Maj,2021-10-22 20:00:00,2021-10-23 02:15:29,RCJardins,"R$ 40,94"
200,5 Digital Edition,2021-10-22 19:00:00,2021-10-23 00:45:34,gabisk8,"R$ 41,93"
201,Pacote 100 Lances,2021-10-22 23:00:00,2021-10-22 23:24:22,ricardoam,"R$ 4,22"
202,GoPro HERO 9,2021-10-22 19:30:00,2021-10-22 23:01:39,TonyClars,"R$ 22,66"
203,MacBook Air Intel,2021-10-22 22:00:00,2021-10-22 22:40:41,Vitto_Limeira,"R$ 6,72"
204,Pacote 100 Lances,2021-10-22 21:00:00,2021-10-22 21:15:23,Jcmatos,"R$ 2,62"
205,Relogio de Parede,2021-10-22 20:30:00,2021-10-22 21:04:24,mouser5,"R$ 4,68"
206,Smart TV LED,2021-10-22 16:00:00,2021-10-22 19:36:22,Lilibonelli,"R$ 40,89"
207,Lava E Seca,2021-10-22 17:00:00,2021-10-22 18:22:53,FabioTrader,"R$ 11,90"
208,Pacote 50 Lances,2021-10-22 18:00:00,2021-10-22 18:12:00,Itamar ferreira,"R$ 2,47"
209,Pacote 50 Lances,2021-10-22 15:00:00,2021-10-22 15:10:39,email,"R$ 2,51"
210,IPhone 13 Pro,2021-10-22 10:00:00,2021-10-22 14:27:37,Lafaetti,"R$ 33,77"
211,Fone Bose Quietcomfort,2021-10-22 14:00:00,2021-10-22 14:27:35,AlcidesMP,"R$ 3,18"
212,Bicicleta Aro 29,2021-10-22 11:00:00,2021-10-22 14:27:30,Dani_alamo_adv,"R$ 22,52"
213,Mini Ar Condicionado,2021-10-22 13:00:00,2021-10-22 14:27:30,carlos conti,"R$ 7,80"
214,Pacote 100 Lances,2021-10-22 12:00:00,2021-10-22 12:52:02,Lelealucia27,"R$ 5,96"
215,Pacote 50 Lances,2021-10-22 09:00:00,2021-10-22 09:19:00,Kosts,"R$ 2,04"
216,Fritadeira Elétrica Sem,2021-10-22 08:00:00,2021-10-22 08:33:17,r13038621,"R$ 3,78"
217,PIX de 1.000,2021-10-22 07:00:00,2021-10-22 08:28:59,Jediel_Londrina,"R$ 9,78"
218,Pacote 50 Lances,2021-10-22 06:00:00,2021-10-22 06:00:59,duda321,"R$ 0,59"
219,iPhone 12 Pro,2021-10-20 10:00:00,2021-10-22 05:48:30,Dani.secci,"R$ 292,55"
220,Cervejeira Metalfrio VN50FL,2021-10-21 19:00:00,2021-10-22 03:11:58,vieraaa,"R$ 52,86"
221,Pacote 100 Lances,2021-10-21 23:00:00,2021-10-21 23:14:10,Costa Furtado,"R$ 2,32"
222,f15 core i7,2021-10-21 20:30:00,2021-10-21 22:37:29,P.Leone,"R$ 17,02"
223,A Intel Core,2021-10-21 22:00:00,2021-10-21 22:06:56,KANDREVA,"R$ 1,55"
224,Pacote 100 Lances,2021-10-21 21:00:00,2021-10-21 21:40:31,Cleberal,"R$ 5,86"
225,PIX de 500,2021-10-21 19:30:00,2021-10-21 20:48:12,regispds,"R$ 12,04"
226,5 Digital Edition,2021-10-21 20:00:00,2021-10-21 20:27:01,carlosclaus,"R$ 5,52"
227,Smart TV LED,2021-10-21 16:00:00,2021-10-21 19:27:23,m.buzzo,"R$ 25,74"
228,Pacote 50 Lances,2021-10-21 18:00:00,2021-10-21 18:01:46,email,"R$ 1,00"
229,Cadeira Escritório Executiva,2021-10-21 17:00:00,2021-10-21 17:14:31,K.I.W.A.2000,"R$ 2,48"
230,Smart TV LED,2021-10-21 14:00:00,2021-10-21 16:37:10,Clarentiano,"R$ 19,33"
231,Apple Watch Series,2021-10-21 07:00:00,2021-10-21 16:27:51,VACINADO,"R$ 52,01"
232,Pacote 50 Lances,2021-10-21 15:00:00,2021-10-21 15:08:14,20_21Rodrigo,"R$ 1,61"
233,PIX de 1.000,2021-10-21 13:00:00,2021-10-21 14:09:52,JCAVALLi,"R$ 10,31"
234,Pacote 100 Lances,2021-10-21 12:00:00,2021-10-21 13:08:25,Ratão_,"R$ 9,05"
235,Adega 8 garrafas,2021-10-21 11:00:00,2021-10-21 12:32:13,email,"R$ 9,96"
236,iPhone 12 Pro,2021-10-21 10:00:00,2021-10-21 11:26:08,DomFidalgo,"R$ 10,73"
237,Carro Elétrico Infantil,2021-10-21 08:00:00,2021-10-21 09:02:48,Raposa90,"R$ 6,93"
238,Pacote 50 Lances,2021-10-21 09:00:00,2021-10-21 09:00:15,Carlão123,"R$ 0,77"
239,MacBook Air Intel,2021-10-20 22:00:00,2021-10-21 07:28:36,Yanno.Carvalho,"R$ 51,77"
240,Pacote 50 Lances,2021-10-21 06:00:00,2021-10-21 06:23:00,email,"R$ 3,73"
241,Lava E Seca,2021-10-20 20:30:00,2021-10-21 05:27:35,marcobonazi,"R$ 62,30"
242,Patinete Elétrico Maj,2021-10-20 20:00:00,2021-10-21 02:06:19,S.A.T.O,"R$ 40,12"
243,Pacote 100 Lances,2021-10-20 23:00:00,2021-10-20 23:02:20,Zen 28,"R$ 1,25"
244,Pacote 100 Lances,2021-10-20 21:00:00,2021-10-20 21:47:47,Vagner5139,"R$ 5,65"
245,Caixa de Som,2021-10-20 19:00:00,2021-10-20 21:28:54,nparoateganhar,"R$ 23,12"
246,Tablet How 7,2021-10-20 19:30:00,2021-10-20 20:26:18,email,"R$ 6,40"
247,Pacote 50 Lances,2021-10-20 18:00:00,2021-10-20 18:13:05,Gabriel Ras,"R$ 3,15"
248,iPad Air 10,2021-10-20 17:00:00,2021-10-20 17:12:25,gordinhovencedor,"R$ 2,96"
249,Smart TV 75,2021-10-20 16:00:00,2021-10-20 17:09:26,henning_fabio,"R$ 12,76"
250,Pacote 50 Lances,2021-10-20 15:00:00,2021-10-20 15:28:20,geuvanaccoi,"R$ 4,55"
251,Cafeteira Dolce Gusto,2021-10-20 13:00:00,2021-10-20 15:02:42,alysonp,"R$ 18,66"
